Timestamp,Price,Volume,Bid_Size,Ask_Size
1609464429000000,14.73,3143,15715,8730
1609464430000000,14.67,3610,18050,10027
1609464431000000,14.75,1999,9995,5552
1609464432000000,14.75,3428,17140,9522
1609464433000000,14.69,2493,12465,6925
1609464434000000,14.74,2463,12315,6841
1609464435000000,14.73,1886,9430,5238
1609464436000000,14.75,2417,12085,6713
1609464437000000,14.86,2949,14745,8191
1609464438000000,14.79,2666,13330,7405
1609464439000000,14.87,2936,14680,8155
1609464440000000,14.82,2534,12670,7038
1609464441000000,14.83,2894,14470,8038
1609464442000000,14.75,1859,9295,5163
1609464443000000,14.72,2458,12290,6827
1609464444000000,14.65,2879,14395,7997
1609464445000000,14.58,3595,17975,9986
1609464446000000,14.6,2893,14465,8036
1609464447000000,14.66,2412,12060,6700
1609464448000000,14.63,2923,14615,8119
1609464449000000,14.61,2960,14800,8222
1609464450000000,14.64,2004,10020,5566
1609464451000000,14.58,3224,16120,8955
1609464452000000,14.67,2094,10470,5816
1609464453000000,14.66,3421,17105,9502
1609464454000000,14.58,1874,9370,5205
1609464455000000,14.52,2046,10230,5683
1609464456000000,14.61,3445,17225,9569
1609464457000000,14.66,2032,10160,5644
1609464458000000,14.65,3096,15480,8600
1609464459000000,14.6,3371,16855,9363
1609464460000000,14.51,2450,12250,6805
1609464461000000,14.47,2985,14925,8291
1609464462000000,14.43,1937,9685,5380
1609464463000000,14.5,2971,14855,8252
1609464464000000,14.45,1877,9385,5213
1609464465000000,14.5,3646,18230,10127
1609464466000000,14.55,2034,10170,5650
1609464467000000,14.62,3314,16570,9205
1609464468000000,14.68,3200,16000,8888
1609464469000000,14.64,3468,17340,9633
1609464470000000,14.65,2877,14385,7991
1609464471000000,14.57,2708,13540,7522
1609464472000000,14.55,3440,17200,9555
1609464473000000,14.55,2753,13765,7647
1609464474000000,14.64,3190,15950,8861
1609464475000000,14.6,3041,15205,8447
1609464476000000,14.67,2691,13455,7475
1609464477000000,14.74,3267,16335,9075
1609464478000000,14.84,3590,17950,9972
1609464479000000,14.85,3454,17270,9594
1609464480000000,14.89,3505,17525,9736
1609464481000000,14.84,2881,14405,8002
1609464482000000,14.79,2463,12315,6841
1609464483000000,14.87,3587,17935,9963
1609464484000000,14.89,3645,18225,10125
1609464485000000,14.94,2517,12585,6991
1609464486000000,14.98,3363,16815,9341
1609464487000000,14.97,3261,16305,9058
1609464488000000,15.05,2411,12055,6697
1609464489000000,15.0,3103,15515,8619
1609464490000000,14.93,2625,13125,7291
1609464491000000,14.85,3024,15120,8400
1609464492000000,14.96,2215,11075,6152
1609464493000000,15.04,2362,11810,6561
1609464494000000,14.99,2522,12610,7005
1609464495000000,15.02,2363,11815,6563
1609464496000000,15.09,1941,9705,5391
1609464497000000,15.0,2544,12720,7066
1609464498000000,15.04,2501,12505,6947
1609464499000000,15.01,3234,16170,8983
1609464500000000,14.98,3670,18350,10194
1609464501000000,14.92,2079,10395,5775
1609464502000000,15.01,2277,11385,6325
1609464503000000,14.92,2927,14635,8130
1609464504000000,14.96,2302,11510,6394
1609464505000000,14.86,2698,13490,7494
1609464506000000,14.88,2983,14915,8286
1609464507000000,14.95,2035,10175,5652
1609464508000000,14.89,3646,18230,10127
1609464509000000,14.96,2091,10455,5808
1609464510000000,14.95,3513,17565,9758
1609464511000000,15.01,2969,14845,8247
1609464512000000,14.95,3653,18265,10147
1609464513000000,15.04,3208,16040,8911
1609464514000000,14.95,2806,14030,7794
1609464515000000,14.89,2473,12365,6869
1609464516000000,14.94,3437,17185,9547
1609464517000000,14.89,3231,16155,8975
1609464518000000,14.96,2440,12200,6777
1609464519000000,14.92,3427,17135,9519
1609464520000000,14.89,2484,12420,6900
1609464521000000,14.88,3197,15985,8880
1609464522000000,14.82,1944,9720,5400
1609464523000000,14.93,2486,12430,6905
1609464524000000,14.85,2971,14855,8252
1609464525000000,14.79,3270,16350,9083
1609464526000000,14.9,2747,13735,7630
1609464527000000,14.84,3691,18455,10252
1609464528000000,14.77,2282,11410,6338
1609464529000000,14.78,3626,18130,10072
1609464530000000,14.79,2928,14640,8133
1609464531000000,14.72,2701,13505,7502
1609464532000000,14.71,3528,17640,9800
1609464533000000,14.63,2204,11020,6122
1609464534000000,14.71,1948,9740,5411
1609464535000000,14.61,3110,15550,8638
1609464536000000,14.54,3383,16915,9397
1609464537000000,14.49,3128,15640,8688
1609464538000000,14.43,2437,12185,6769
1609464539000000,14.49,3678,18390,10216
1609464540000000,14.59,3445,17225,9569
1609464541000000,14.6,3488,17440,9688
1609464542000000,14.54,2882,14410,8005
1609464543000000,14.46,1868,9340,5188
1609464544000000,14.46,2715,13575,7541
1609464545000000,14.46,2327,11635,6463
1609464546000000,14.43,3458,17290,9605
1609464547000000,14.36,3251,16255,9030
1609464548000000,14.38,2762,13810,7672
1609464549000000,14.3,2365,11825,6569
1609464550000000,14.24,3363,16815,9341
1609464551000000,14.17,2095,10475,5819
1609464552000000,14.21,2012,10060,5588
1609464553000000,14.3,2283,11415,6341
1609464554000000,14.38,2594,12970,7205
1609464555000000,14.45,2332,11660,6477
1609464556000000,14.38,2879,14395,7997
1609464557000000,14.48,3403,17015,9452
1609464558000000,14.56,2822,14110,7838
1609464559000000,14.61,2754,13770,7650
1609464560000000,14.7,2424,12120,6733
1609464561000000,14.69,2367,11835,6575
1609464562000000,14.79,3316,16580,9211
1609464563000000,14.84,1912,9560,5311
1609464564000000,14.92,2913,14565,8091
1609464565000000,14.98,3179,15895,8830
1609464566000000,14.88,2020,10100,5611
1609464567000000,14.83,3702,18510,10283
1609464568000000,14.88,2036,10180,5655
1609464569000000,14.95,3521,17605,9780
1609464570000000,14.87,3608,18040,10022
1609464571000000,14.89,3283,16415,9119
1609464572000000,14.81,3147,15735,8741
1609464573000000,14.74,2433,12165,6758
1609464574000000,14.68,3497,17485,9713
1609464575000000,14.64,2600,13000,7222
1609464576000000,14.71,2310,11550,6416
1609464577000000,14.69,2645,13225,7347
1609464578000000,14.61,3508,17540,9744
1609464579000000,14.61,2875,14375,7986
1609464580000000,14.71,3672,18360,10200
1609464581000000,14.7,2362,11810,6561
1609464582000000,14.74,2560,12800,7111
1609464583000000,14.79,2515,12575,6986
1609464584000000,14.78,3347,16735,9297
1609464585000000,14.75,2528,12640,7022
1609464586000000,14.69,2843,14215,7897
1609464587000000,14.69,2917,14585,8102
1609464588000000,14.78,2194,10970,6094
1609464589000000,14.88,3586,17930,9961
1609464590000000,14.82,1981,9905,5502
1609464591000000,14.92,2333,11665,6480
1609464592000000,14.91,3273,16365,9091
1609464593000000,14.86,3665,18325,10180
1609464594000000,14.79,2901,14505,8058
1609464595000000,14.77,2264,11320,6288
1609464596000000,14.7,2656,13280,7377
1609464597000000,14.67,1947,9735,5408
1609464598000000,14.73,1870,9350,5194
1609464599000000,14.75,2170,10850,6027
1609464600000000,14.79,2272,11360,6311
1609464601000000,14.87,3356,16780,9322
1609464602000000,14.85,3446,17230,9572
1609464603000000,14.82,2317,11585,6436
1609464604000000,14.82,3679,18395,10219
1609464605000000,14.8,3466,17330,9627
1609464606000000,14.85,3562,17810,9894
1609464607000000,14.85,2979,14895,8275
1609464608000000,14.91,3101,15505,8613
1609464609000000,15.01,3675,18375,10208
1609464610000000,15.1,3566,17830,9905
1609464611000000,15.09,3604,18020,10011
1609464612000000,14.99,2493,12465,6925
1609464613000000,15.09,2630,13150,7305
1609464614000000,15.17,3610,18050,10027
1609464615000000,15.24,2254,11270,6261
1609464616000000,15.19,3249,16245,9025
1609464617000000,15.11,2624,13120,7288
1609464618000000,15.15,3547,17735,9852
1609464619000000,15.17,3520,17600,9777
1609464620000000,15.21,2866,14330,7961
1609464621000000,15.17,2374,11870,6594
1609464622000000,15.14,2056,10280,5711
1609464623000000,15.13,2856,14280,7933
1609464624000000,15.21,2919,14595,8108
1609464625000000,15.27,2945,14725,8180
1609464626000000,15.32,2400,12000,6666
1609464627000000,15.24,2295,11475,6375
1609464628000000,15.18,3068,15340,8522
1609464629000000,15.26,3506,17530,9738
1609464630000000,15.36,2653,13265,7369
1609464631000000,15.37,2949,14745,8191
1609464632000000,15.3,2826,14130,7850
1609464633000000,15.27,2319,11595,6441
1609464634000000,15.25,2676,13380,7433
1609464635000000,15.15,3063,15315,8508
1609464636000000,15.1,2145,10725,5958
1609464637000000,15.17,3693,18465,10258
1609464638000000,15.12,2753,13765,7647
1609464639000000,15.2,3115,15575,8652
1609464640000000,15.17,3188,15940,8855
1609464641000000,15.22,2739,13695,7608
1609464642000000,15.12,2090,10450,5805
1609464643000000,15.05,3384,16920,9400
1609464644000000,15.03,2862,14310,7950
1609464645000000,14.99,3391,16955,9419
1609464646000000,14.91,3384,16920,9400
1609464647000000,14.97,3453,17265,9591
1609464648000000,14.9,2844,14220,7900
1609464649000000,15.01,3455,17275,9597
1609464650000000,15.07,2477,12385,6880
1609464651000000,15.02,2030,10150,5638
1609464652000000,14.96,3422,17110,9505
1609464653000000,15.02,2934,14670,8150
1609464654000000,14.95,2225,11125,6180
1609464655000000,15.05,2685,13425,7458
1609464656000000,15.08,2185,10925,6069
1609464657000000,14.99,2472,12360,6866
1609464658000000,14.91,3241,16205,9002
1609464659000000,14.91,3096,15480,8600
1609464660000000,14.86,2070,10350,5750
1609464661000000,14.87,2836,14180,7877
1609464662000000,14.97,2726,13630,7572
1609464663000000,15.0,3308,16540,9188
1609464664000000,15.07,3518,17590,9772
1609464665000000,15.01,3144,15720,8733
1609464666000000,14.94,3237,16185,8991
1609464667000000,14.89,3211,16055,8919
1609464668000000,14.93,1940,9700,5388
1609464669000000,14.9,2414,12070,6705
1609464670000000,14.92,2983,14915,8286
1609464671000000,14.97,2953,14765,8202
1609464672000000,14.95,3496,17480,9711
1609464673000000,14.94,2494,12470,6927
1609464674000000,14.97,2625,13125,7291
1609464675000000,14.92,2178,10890,6050
1609464676000000,14.87,2987,14935,8297
1609464677000000,14.97,3384,16920,9400
1609464678000000,15.04,2357,11785,6547
1609464679000000,14.99,2871,14355,7975
1609464680000000,14.99,2200,11000,6111
1609464681000000,14.98,2176,10880,6044
1609464682000000,15.05,2283,11415,6341
1609464683000000,15.09,3553,17765,9869
1609464684000000,15.0,3233,16165,8980
1609464685000000,15.05,3525,17625,9791
1609464686000000,15.09,2284,11420,6344
1609464687000000,15.11,3484,17420,9677
1609464688000000,15.13,2183,10915,6063
1609464689000000,15.12,2873,14365,7980
1609464690000000,15.1,2212,11060,6144
1609464691000000,15.09,3323,16615,9230
1609464692000000,15.09,3467,17335,9630
1609464693000000,15.1,2041,10205,5669
1609464694000000,15.07,3281,16405,9113
1609464695000000,15.13,3702,18510,10283
1609464696000000,15.05,2658,13290,7383
1609464697000000,15.12,2433,12165,6758
1609464698000000,15.04,3466,17330,9627
1609464699000000,15.01,2556,12780,7100
1609464700000000,15.03,3563,17815,9897
1609464701000000,15.02,2764,13820,7677
1609464702000000,15.0,3433,17165,9536
1609464703000000,15.07,2255,11275,6263
1609464704000000,15.04,2658,13290,7383
1609464705000000,14.96,1960,9800,5444
1609464706000000,15.04,3113,15565,8647
1609464707000000,15.09,2010,10050,5583
1609464708000000,15.02,2557,12785,7102
1609464709000000,15.12,3123,15615,8675
1609464710000000,15.1,3404,17020,9455
1609464711000000,15.1,3126,15630,8683
1609464712000000,15.03,2913,14565,8091
1609464713000000,15.12,2636,13180,7322
1609464714000000,15.12,2675,13375,7430
1609464715000000,15.21,2456,12280,6822
1609464716000000,15.17,2586,12930,7183
1609464717000000,15.24,2505,12525,6958
1609464718000000,15.26,2580,12900,7166
1609464719000000,15.33,1903,9515,5286
1609464720000000,15.37,3102,15510,8616
1609464721000000,15.46,2906,14530,8072
1609464722000000,15.42,3702,18510,10283
1609464723000000,15.35,2880,14400,8000
1609464724000000,15.28,2958,14790,8216
1609464725000000,15.25,2914,14570,8094
1609464726000000,15.19,2983,14915,8286
1609464727000000,15.17,3677,18385,10213
1609464728000000,15.12,3027,15135,8408
1609464729000000,15.1,3133,15665,8702
1609464730000000,15.15,3632,18160,10088
1609464731000000,15.24,3129,15645,8691
1609464732000000,15.21,1954,9770,5427
1609464733000000,15.21,2367,11835,6575
1609464734000000,15.17,2528,12640,7022
1609464735000000,15.1,2597,12985,7213
1609464736000000,15.01,2123,10615,5897
1609464737000000,14.93,2806,14030,7794
1609464738000000,14.91,2097,10485,5825
1609464739000000,14.9,3413,17065,9480
1609464740000000,14.84,3561,17805,9891
1609464741000000,14.74,3414,17070,9483
1609464742000000,14.65,2895,14475,8041
1609464743000000,14.59,2108,10540,5855
1609464744000000,14.63,2814,14070,7816
1609464745000000,14.63,2078,10390,5772
1609464746000000,14.55,3082,15410,8561
1609464747000000,14.65,3338,16690,9272
1609464748000000,14.64,2118,10590,5883
1609464749000000,14.64,2587,12935,7186
1609464750000000,14.72,3161,15805,8780
1609464751000000,14.82,3090,15450,8583
1609464752000000,14.88,2593,12965,7202
1609464753000000,14.83,2035,10175,5652
1609464754000000,14.77,3005,15025,8347
1609464755000000,14.71,2051,10255,5697
1609464756000000,14.78,2369,11845,6580
1609464757000000,14.86,3433,17165,9536
1609464758000000,14.79,2115,10575,5875
1609464759000000,14.72,3172,15860,8811
1609464760000000,14.66,2432,12160,6755
1609464761000000,14.58,2542,12710,7061
1609464762000000,14.56,2671,13355,7419
1609464763000000,14.47,3673,18365,10202
1609464764000000,14.41,3361,16805,9336
1609464765000000,14.41,1913,9565,5313
1609464766000000,14.42,3698,18490,10272
1609464767000000,14.5,3546,17730,9850
1609464768000000,14.57,2974,14870,8261
1609464769000000,14.53,2230,11150,6194
1609464770000000,14.49,2390,11950,6638
1609464771000000,14.57,2316,11580,6433
1609464772000000,14.57,3626,18130,10072
1609464773000000,14.5,2700,13500,7500
1609464774000000,14.55,3253,16265,9036
1609464775000000,14.59,2911,14555,8086
1609464776000000,14.5,3576,17880,9933
1609464777000000,14.53,3540,17700,9833
1609464778000000,14.52,3293,16465,9147
1609464779000000,14.49,2280,11400,6333
1609464780000000,14.55,2250,11250,6250
1609464781000000,14.54,3378,16890,9383
1609464782000000,14.62,3559,17795,9886
1609464783000000,14.62,2954,14770,8205
1609464784000000,14.63,3006,15030,8350
1609464785000000,14.66,2068,10340,5744
1609464786000000,14.57,3421,17105,9502
1609464787000000,14.6,3611,18055,10030
1609464788000000,14.54,2938,14690,8161
1609464789000000,14.64,3017,15085,8380
1609464790000000,14.59,2778,13890,7716
1609464791000000,14.59,2903,14515,8063
1609464792000000,14.52,3099,15495,8608
1609464793000000,14.51,2565,12825,7125
1609464794000000,14.43,3143,15715,8730
1609464795000000,14.41,3106,15530,8627
1609464796000000,14.4,2767,13835,7686
1609464797000000,14.46,2276,11380,6322
1609464798000000,14.41,3048,15240,8466
1609464799000000,14.38,3337,16685,9269
1609464800000000,14.32,1981,9905,5502
1609464801000000,14.26,2343,11715,6508
1609464802000000,14.22,2114,10570,5872
1609464803000000,14.27,3642,18210,10116
1609464804000000,14.22,3078,15390,8550
1609464805000000,14.34,2922,14610,8116
1609464806000000,14.4,3341,16705,9280
1609464807000000,14.43,2448,12240,6800
1609464808000000,14.5,2888,14440,8022
1609464809000000,14.6,2256,11280,6266
1609464810000000,14.66,3147,15735,8741
1609464811000000,14.59,2862,14310,7950
1609464812000000,14.56,2475,12375,6875
1609464813000000,14.54,1870,9350,5194
1609464814000000,14.48,3209,16045,8913
1609464815000000,14.58,3458,17290,9605
1609464816000000,14.61,2376,11880,6600
1609464817000000,14.69,3247,16235,9019
1609464818000000,14.76,3283,16415,9119
1609464819000000,14.86,3633,18165,10091
1609464820000000,14.94,1868,9340,5188
1609464821000000,14.97,3219,16095,8941
1609464822000000,14.9,3020,15100,8388
1609464823000000,14.89,2801,14005,7780
1609464824000000,14.98,2689,13445,7469
1609464825000000,14.9,2677,13385,7436
1609464826000000,14.95,3154,15770,8761
1609464827000000,14.98,3222,16110,8950
1609464828000000,15.05,2437,12185,6769
1609464829000000,15.0,3007,15035,8352
1609464830000000,14.93,2670,13350,7416
1609464831000000,14.88,2965,14825,8236
1609464832000000,14.95,3345,16725,9291
1609464833000000,15.01,2759,13795,7663
1609464834000000,15.1,3416,17080,9488
1609464835000000,15.18,2231,11155,6197
1609464836000000,15.1,2349,11745,6525
1609464837000000,15.02,3260,16300,9055
1609464838000000,14.96,2576,12880,7155
1609464839000000,14.9,3180,15900,8833
1609464840000000,14.82,2654,13270,7372
1609464841000000,14.9,2012,10060,5588
1609464842000000,15.0,2276,11380,6322
1609464843000000,14.9,2934,14670,8150
1609464844000000,14.86,1947,9735,5408
1609464845000000,14.88,3320,16600,9222
1609464846000000,14.84,2991,14955,8308
1609464847000000,14.83,2616,13080,7266
1609464848000000,14.84,3326,16630,9238
1609464849000000,14.89,2891,14455,8030
1609464850000000,14.97,2459,12295,6830
1609464851000000,14.93,2105,10525,5847
1609464852000000,14.86,3128,15640,8688
1609464853000000,14.89,3143,15715,8730
1609464854000000,14.89,3067,15335,8519
1609464855000000,14.91,2798,13990,7772
1609464856000000,14.99,2271,11355,6308
1609464857000000,14.94,2320,11600,6444
1609464858000000,14.96,1913,9565,5313
1609464859000000,15.06,2719,13595,7552
1609464860000000,15.0,3637,18185,10102
1609464861000000,14.92,2574,12870,7150
1609464862000000,14.86,2799,13995,7775
1609464863000000,14.8,3127,15635,8686
1609464864000000,14.9,3269,16345,9080
1609464865000000,14.91,3368,16840,9355
1609464866000000,14.96,2615,13075,7263
1609464867000000,14.95,2007,10035,5575
1609464868000000,14.92,3635,18175,10097
1609464869000000,14.91,2587,12935,7186
1609464870000000,14.91,3066,15330,8516
1609464871000000,15.01,3356,16780,9322
1609464872000000,14.97,3084,15420,8566
1609464873000000,14.91,2331,11655,6475
1609464874000000,14.9,2659,13295,7386
1609464875000000,14.86,2709,13545,7525
1609464876000000,14.91,2026,10130,5627
1609464877000000,14.9,3410,17050,9472
1609464878000000,14.99,2821,14105,7836
1609464879000000,15.05,2539,12695,7052
1609464880000000,15.09,2247,11235,6241
1609464881000000,15.02,2892,14460,8033
1609464882000000,15.11,3068,15340,8522
1609464883000000,15.02,2773,13865,7702
1609464884000000,15.05,3120,15600,8666
1609464885000000,15.1,2834,14170,7872
1609464886000000,15.16,1955,9775,5430
1609464887000000,15.2,3355,16775,9319
1609464888000000,15.26,2629,13145,7302
1609464889000000,15.16,2002,10010,5561
1609464890000000,15.24,3227,16135,8963
1609464891000000,15.26,3133,15665,8702
1609464892000000,15.31,2712,13560,7533
1609464893000000,15.27,2737,13685,7602
1609464894000000,15.28,2675,13375,7430
1609464895000000,15.24,2687,13435,7463
1609464896000000,15.33,3483,17415,9675
1609464897000000,15.42,2596,12980,7211
1609464898000000,15.32,2886,14430,8016
1609464899000000,15.37,3634,18170,10094
1609464900000000,15.43,3035,15175,8430
1609464901000000,15.4,3200,16000,8888
1609464902000000,15.31,3379,16895,9386
1609464903000000,15.33,3337,16685,9269
1609464904000000,15.41,2092,10460,5811
1609464905000000,15.45,2737,13685,7602
1609464906000000,15.48,2077,10385,5769
1609464907000000,15.5,3139,15695,8719
1609464908000000,15.5,2013,10065,5591
1609464909000000,15.44,2549,12745,7080
1609464910000000,15.5,2890,14450,8027
1609464911000000,15.5,3660,18300,10166
1609464912000000,15.5,2145,10725,5958
1609464913000000,15.5,3366,16830,9350
1609464914000000,15.49,2487,12435,6908
1609464915000000,15.5,3184,15920,8844
1609464916000000,15.44,2967,14835,8241
1609464917000000,15.41,3122,15610,8672
1609464918000000,15.5,3472,17360,9644
1609464919000000,15.42,2933,14665,8147
1609464920000000,15.35,3270,16350,9083
1609464921000000,15.39,1929,9645,5358
1609464922000000,15.49,2658,13290,7383
1609464923000000,15.5,2836,14180,7877
1609464924000000,15.5,3035,15175,8430
1609464925000000,15.48,2160,10800,6000
1609464926000000,15.43,2174,10870,6038
1609464927000000,15.5,3609,18045,10025
1609464928000000,15.45,3006,15030,8350
1609464929000000,15.46,2757,13785,7658
1609464930000000,15.5,1993,9965,5536
1609464931000000,15.49,2096,10480,5822
1609464932000000,15.5,3030,15150,8416
1609464933000000,15.49,3203,16015,8897
1609464934000000,15.45,2761,13805,7669
1609464935000000,15.47,2836,14180,7877
1609464936000000,15.49,3263,16315,9063
1609464937000000,15.5,3666,18330,10183
1609464938000000,15.5,2504,12520,6955
1609464939000000,15.45,2159,10795,5997
1609464940000000,15.5,2189,10945,6080
1609464941000000,15.46,2778,13890,7716
1609464942000000,15.4,3523,17615,9786
1609464943000000,15.38,2619,13095,7275
1609464944000000,15.44,3337,16685,9269
1609464945000000,15.49,1958,9790,5438
1609464946000000,15.49,3318,16590,9216
1609464947000000,15.4,1860,9300,5166
1609464948000000,15.49,3232,16160,8977
1609464949000000,15.5,2688,13440,7466
1609464950000000,15.5,2572,12860,7144
1609464951000000,15.47,2531,12655,7030
1609464952000000,15.44,3074,15370,8538
1609464953000000,15.43,2325,11625,6458
1609464954000000,15.49,2694,13470,7483
1609464955000000,15.5,3084,15420,8566
1609464956000000,15.45,1861,9305,5169
1609464957000000,15.39,2321,11605,6447
1609464958000000,15.49,3575,17875,9930
1609464959000000,15.5,2989,14945,8302
1609464960000000,15.42,3226,16130,8961
1609464961000000,15.45,3691,18455,10252
1609464962000000,15.4,2140,10700,5944
1609464963000000,15.43,2228,11140,6188
1609464964000000,15.42,2190,10950,6083
1609464965000000,15.44,2240,11200,6222
1609464966000000,15.49,3496,17480,9711
1609464967000000,15.5,3058,15290,8494
1609464968000000,15.43,3683,18415,10230
1609464969000000,15.39,2289,11445,6358
1609464970000000,15.42,2350,11750,6527
1609464971000000,15.36,1856,9280,5155
1609464972000000,15.34,2947,14735,8186
1609464973000000,15.36,3316,16580,9211
1609464974000000,15.41,3142,15710,8727
1609464975000000,15.39,1890,9450,5250
1609464976000000,15.49,3259,16295,9052
1609464977000000,15.48,1915,9575,5319
1609464978000000,15.5,2513,12565,6980
1609464979000000,15.42,3421,17105,9502
1609464980000000,15.42,1910,9550,5305
1609464981000000,15.43,2488,12440,6911
1609464982000000,15.49,2857,14285,7936
1609464983000000,15.45,1992,9960,5533
1609464984000000,15.44,2669,13345,7413
1609464985000000,15.46,2850,14250,7916
1609464986000000,15.48,3497,17485,9713
1609464987000000,15.46,3438,17190,9550
1609464988000000,15.4,3197,15985,8880
1609464989000000,15.38,2085,10425,5791
1609464990000000,15.43,3463,17315,9619
1609464991000000,15.48,2082,10410,5783
1609464992000000,15.47,2539,12695,7052
1609464993000000,15.42,2639,13195,7330
1609464994000000,15.35,2491,12455,6919
1609464995000000,15.28,2014,10070,5594
1609464996000000,15.29,3533,17665,9813
1609464997000000,15.38,2194,10970,6094
1609464998000000,15.43,3091,15455,8586
1609464999000000,15.43,1976,9880,5488
1609465000000000,15.44,3492,17460,9700
1609465001000000,15.43,3451,17255,9586
1609465002000000,15.4,2759,13795,7663
1609465003000000,15.32,2456,12280,6822
1609465004000000,15.37,2619,13095,7275
1609465005000000,15.37,2022,10110,5616
1609465006000000,15.44,3427,17135,9519
1609465007000000,15.36,1900,9500,5277
1609465008000000,15.28,3089,15445,8580
1609465009000000,15.35,3172,15860,8811
1609465010000000,15.37,3399,16995,9441
1609465011000000,15.45,2250,11250,6250
1609465012000000,15.46,2511,12555,6975
1609465013000000,15.45,3562,17810,9894
1609465014000000,15.5,2771,13855,7697
1609465015000000,15.45,3097,15485,8602
1609465016000000,15.41,2097,10485,5825
1609465017000000,15.44,2371,11855,6586
1609465018000000,15.5,3619,18095,10052
1609465019000000,15.49,1905,9525,5291
1609465020000000,15.48,2838,14190,7883
1609465021000000,15.42,2775,13875,7708
1609465022000000,15.46,2732,13660,7588
1609465023000000,15.43,2336,11680,6488
1609465024000000,15.36,2883,14415,8008
1609465025000000,15.41,2971,14855,8252
1609465026000000,15.38,2267,11335,6297
1609465027000000,15.47,2368,11840,6577
1609465028000000,15.47,2225,11125,6180
1609465029000000,15.49,2428,12140,6744
1609465030000000,15.5,2484,12420,6900
1609465031000000,15.5,3120,15600,8666
1609465032000000,15.5,2275,11375,6319
1609465033000000,15.5,2350,11750,6527
1609465034000000,15.5,2130,10650,5916
1609465035000000,15.5,3674,18370,10205
1609465036000000,15.5,2952,14760,8200
1609465037000000,15.45,2563,12815,7119
1609465038000000,15.37,2626,13130,7294
1609465039000000,15.34,3015,15075,8375
1609465040000000,15.34,3383,16915,9397
1609465041000000,15.38,3111,15555,8641
1609465042000000,15.46,2946,14730,8183
1609465043000000,15.45,2358,11790,6550
1609465044000000,15.39,2639,13195,7330
1609465045000000,15.39,3437,17185,9547
1609465046000000,15.33,1955,9775,5430
1609465047000000,15.33,2051,10255,5697
1609465048000000,15.3,3678,18390,10216
1609465049000000,15.33,2262,11310,6283
1609465050000000,15.28,2574,12870,7150
1609465051000000,15.22,2081,10405,5780
1609465052000000,15.18,3336,16680,9266
1609465053000000,15.26,3425,17125,9513
1609465054000000,15.34,2258,11290,6272
1609465055000000,15.34,3432,17160,9533
1609465056000000,15.4,2713,13565,7536
1609465057000000,15.48,3125,15625,8680
1609465058000000,15.46,2719,13595,7552
1609465059000000,15.5,3260,16300,9055
1609465060000000,15.5,1896,9480,5266
1609465061000000,15.5,2205,11025,6125
1609465062000000,15.48,3484,17420,9677
1609465063000000,15.47,2931,14655,8141
1609465064000000,15.5,3547,17735,9852
1609465065000000,15.49,3002,15010,8338
1609465066000000,15.5,2391,11955,6641
1609465067000000,15.43,2083,10415,5786
1609465068000000,15.5,2731,13655,7586
1609465069000000,15.46,3341,16705,9280
1609465070000000,15.5,2459,12295,6830
1609465071000000,15.5,3618,18090,10050
1609465072000000,15.5,3060,15300,8500
1609465073000000,15.45,3333,16665,9258
1609465074000000,15.43,2687,13435,7463
1609465075000000,15.48,2106,10530,5850
1609465076000000,15.5,2223,11115,6175
1609465077000000,15.5,3027,15135,8408
1609465078000000,15.5,2084,10420,5788
1609465079000000,15.5,3282,16410,9116
1609465080000000,15.5,2419,12095,6719
1609465081000000,15.45,2297,11485,6380
1609465082000000,15.49,2169,10845,6025
1609465083000000,15.42,2472,12360,6866
1609465084000000,15.33,2284,11420,6344
1609465085000000,15.24,2953,14765,8202
1609465086000000,15.17,2409,12045,6691
1609465087000000,15.07,2902,14510,8061
1609465088000000,15.11,1966,9830,5461
1609465089000000,15.03,2056,10280,5711
1609465090000000,15.05,2551,12755,7086
1609465091000000,15.1,3267,16335,9075
1609465092000000,15.09,3336,16680,9266
1609465093000000,15.01,3455,17275,9597
1609465094000000,15.0,2997,14985,8325
1609465095000000,15.02,3121,15605,8669
1609465096000000,14.99,2037,10185,5658
1609465097000000,15.01,2732,13660,7588
1609465098000000,14.98,3008,15040,8355
1609465099000000,14.93,2204,11020,6122
1609465100000000,14.99,3464,17320,9622
1609465101000000,14.95,3200,16000,8888
1609465102000000,14.9,2778,13890,7716
1609465103000000,14.95,1870,9350,5194
1609465104000000,15.0,1853,9265,5147
1609465105000000,15.07,3140,15700,8722
1609465106000000,15.12,3655,18275,10152
1609465107000000,15.05,2155,10775,5986
1609465108000000,15.03,3253,16265,9036
1609465109000000,15.05,2579,12895,7163
1609465110000000,15.12,3117,15585,8658
1609465111000000,15.03,2804,14020,7788
1609465112000000,14.97,3085,15425,8569
1609465113000000,14.97,2592,12960,7200
1609465114000000,14.93,1940,9700,5388
1609465115000000,14.88,2914,14570,8094
1609465116000000,14.91,2447,12235,6797
1609465117000000,14.9,2800,14000,7777
1609465118000000,14.88,3061,15305,8502
1609465119000000,14.91,3578,17890,9938
1609465120000000,14.89,2728,13640,7577
1609465121000000,14.83,2689,13445,7469
1609465122000000,14.77,3278,16390,9105
1609465123000000,14.85,3639,18195,10108
1609465124000000,14.89,2875,14375,7986
1609465125000000,14.82,1942,9710,5394
1609465126000000,14.72,2287,11435,6352
